20160605 221200;4503.25;4503.25;4503.25;4503.25;1
20160605 221400;4503.25;4503.25;4503.25;4503.25;1
20160605 223500;4502.75;4502.75;4502.75;4502.75;1
20160605 235000;4497;4497;4496;4496;3
20160606 000000;4498;4498;4498;4498;1
20160606 004900;4498;4498;4498;4498;2
20160606 005500;4498.5;4498.5;4498.5;4498.5;1
20160606 010100;4498.25;4498.25;4498.25;4498.25;1
20160606 010800;4499.25;4499.25;4499.25;4499.25;1
20160606 011600;4501.25;4501.25;4501.25;4501.25;1
20160606 012100;4502.5;4502.5;4502.5;4502.5;1
20160606 013700;4501.25;4501.25;4501.25;4501.25;1
20160606 014000;4500.5;4500.5;4500.5;4500.5;1
20160606 014600;4500.25;4500.25;4500;4500;2
20160606 022900;4499.5;4499.5;4499.5;4499.5;2
20160606 023000;4499.5;4499.5;4499.5;4499.5;3
20160606 023100;4499.5;4499.5;4499.5;4499.5;6
20160606 023200;4499.75;4499.75;4499.75;4499.75;1
20160606 030600;4501;4501;4501;4501;2
20160606 030700;4501;4501;4501;4501;3
20160606 033200;4502;4502;4502;4502;1
20160606 033600;4503;4503;4503;4503;1
20160606 034700;4502.5;4502.5;4502.5;4502.5;1
20160606 035700;4504;4504;4504;4504;1
20160606 041800;4504;4504;4504;4504;1
20160606 042200;4504.5;4504.5;4504.5;4504.5;1
20160606 043600;4504.5;4504.5;4504.5;4504.5;1
20160606 044500;4502.75;4502.75;4502.75;4502.75;1
20160606 045100;4504;4504;4504;4504;1
20160606 050800;4504.5;4504.5;4504.5;4504.5;1
20160606 050900;4505;4505;4505;4505;1
20160606 051900;4503.75;4503.75;4503.75;4503.75;1
20160606 053900;4505;4505;4505;4505;1
20160606 054000;4505.25;4505.25;4505.25;4505.25;2
20160606 054100;4505.5;4505.5;4505.5;4505.5;1
20160606 060200;4506.75;4506.75;4506.75;4506.75;1
20160606 061200;4505;4505;4505;4505;1
20160606 061700;4504.5;4504.5;4504.5;4504.5;1
20160606 062300;4504;4504;4504;4504;1
20160606 063800;4502.75;4502.75;4502.25;4502.25;3
20160606 064600;4501.5;4501.5;4501.5;4501.5;1
20160606 070500;4507.5;4507.5;4507.5;4507.5;26
20160606 070600;4508.5;4508.75;4508.5;4508.75;3
20160606 070700;4509.5;4509.5;4509.5;4509.5;1
20160606 071200;4507.75;4507.75;4507.75;4507.75;1
20160606 072200;4509.5;4509.5;4509.5;4509.5;2
20160606 072300;4510;4510;4510;4510;4
20160606 072500;4512.25;4513;4512.25;4513;2
20160606 073100;4512.5;4512.75;4512.5;4512.75;2
20160606 074000;4514;4514;4514;4514;2
20160606 074100;4514;4514;4514;4514;1
