20150308 220400;4406.25;4406.25;4406.25;4406.25;1
20150308 220900;4400;4400;4400;4400;2
20150308 222700;4400;4400;4400;4400;1
20150308 225700;4400;4400.75;4400;4400.25;22
20150308 230400;4399.5;4399.5;4399.5;4399.5;1
20150308 230500;4398.25;4398.25;4397;4397;2
20150308 231000;4397.5;4397.5;4397.5;4397.5;2
20150308 231900;4397.5;4397.5;4397.5;4397.5;1
20150308 235000;4398.25;4398.25;4398.25;4398.25;1
20150309 000100;4398.25;4398.25;4398.25;4398.25;1
20150309 000400;4397;4397;4397;4397;5
20150309 000600;4396.25;4396.25;4396.25;4396.25;1
20150309 000700;4395;4395;4395;4395;1
20150309 002200;4393.5;4393.5;4393.5;4393.5;1
20150309 002300;4393.5;4393.5;4392.5;4393;8
20150309 005500;4395;4395;4395;4395;1
20150309 010500;4393.5;4393.5;4393.5;4393.5;1
20150309 011200;4391.25;4392.75;4391.25;4392.75;4
20150309 011700;4394;4394;4394;4394;1
20150309 015500;4394;4394;4394;4394;1
20150309 020400;4394;4394;4394;4394;1
20150309 024200;4393.75;4393.75;4393.75;4393.75;1
20150309 033800;4394.25;4394.25;4394.25;4394.25;1
20150309 034200;4394;4394;4394;4394;1
20150309 035600;4393.5;4393.5;4393.5;4393.5;1
20150309 054600;4395.25;4395.25;4395.25;4395.25;1
20150309 062900;4398.25;4398.25;4398.25;4398.25;1
20150309 065000;4397.75;4397.75;4397.75;4397.75;1
20150309 070100;4395.75;4395.75;4395.25;4395.25;4
20150309 071000;4395.5;4395.5;4395.5;4395.5;1
20150309 071600;4394.75;4394.75;4394.75;4394.75;1
20150309 072800;4396;4396;4396;4396;32
20150309 073200;4396;4396;4396;4396;2
20150309 074600;4396.25;4396.25;4396.25;4396.25;2
20150309 074700;4396;4396;4395.75;4395.75;4
20150309 075100;4395.5;4395.5;4395.5;4395.5;2
20150309 075700;4395.75;4395.75;4395.75;4395.75;1
20150309 075800;4395.25;4395.25;4395.25;4395.25;2
20150309 080100;4395;4395;4395;4395;3
20150309 080200;4394.25;4394.25;4394.25;4394.25;2
20150309 080400;4393.25;4393.25;4393.25;4393.25;2
20150309 080500;4393;4393;4393;4393;3
20150309 081100;4392;4392;4392;4392;1
20150309 081300;4392.25;4392.25;4392.25;4392.25;1
20150309 081600;4391.25;4391.25;4391;4391;2
20150309 082400;4392;4393.25;4392;4393.25;3
20150309 083200;4393.25;4393.25;4393.25;4393.25;2
20150309 084200;4393.75;4393.75;4393.25;4393.25;2
20150309 090000;4392.75;4392.75;4392.75;4392.75;1
20150309 090100;4392.25;4392.25;4392;4392;2
20150309 090800;4394.5;4394.5;4394.5;4394.5;2
20150309 091100;4393.75;4393.75;4393.75;4393.75;1
20150309 092000;4394.5;4394.5;4394.25;4394.25;2
20150309 093600;4393;4393;4392.75;4392.75;2
20150309 093700;4392.5;4392.5;4392;4392.5;20
20150309 093800;4393;4393;4393;4393;1
20150309 101000;4391.5;4391.5;4391.5;4391.5;1
20150309 102200;4394;4394;4394;4394;1
20150309 103300;4392.5;4392.5;4392.5;4392.5;1
20150309 103400;4393.25;4393.25;4393.25;4393.25;1
20150309 104400;4392.25;4392.25;4392.25;4392.25;1
20150309 105700;4392;4392;4390.5;4390.5;3
20150309 105800;4390.5;4390.5;4390.5;4390.5;1
20150309 110000;4391.25;4391.25;4391.25;4391.25;1
20150309 110700;4390.25;4390.25;4390.25;4390.25;1
20150309 110900;4390.25;4390.25;4390.25;4390.25;2
20150309 111200;4390.5;4390.5;4390.5;4390.5;1
20150309 113200;4393.5;4393.5;4393.5;4393.5;1
20150309 114700;4396.25;4397.25;4396.25;4397.25;6
20150309 114800;4398;4399.25;4398;4399.25;3
20150309 114900;4400;4400.5;4400;4400.25;3
20150309 115000;4400.75;4400.75;4400.75;4400.75;1
20150309 115400;4401.5;4401.5;4400.75;4401.25;5
20150309 120100;4402.5;4402.5;4402.5;4402.5;1
20150309 120600;4403;4403;4403;4403;1
20150309 120700;4403.25;4403.25;4403.25;4403.25;1
20150309 121700;4401.5;4401.5;4401.5;4401.5;1
20150309 122600;4403.75;4403.75;4403.75;4403.75;1
20150309 123100;4404;4404;4404;4404;1
20150309 123600;4404.25;4404.25;4404.25;4404.25;3
20150309 124000;4404.75;4404.75;4404.75;4404.75;1
20150309 124100;4405;4406.25;4405;4405.5;17
20150309 124900;4405.75;4406;4405.75;4406;3
20150309 125000;4406.75;4406.75;4406.75;4406.75;1
20150309 125600;4407;4407;4407;4407;1
20150309 125700;4406.5;4406.5;4406.5;4406.5;2
20150309 131400;4405;4405;4405;4405;1
20150309 132200;4403;4403;4403;4403;1
20150309 133000;4403.25;4403.25;4402.75;4402.75;2
20150309 133100;4403;4404;4402;4404;5
20150309 133200;4403.5;4405.5;4403.5;4405.5;3
20150309 133300;4403.25;4403.25;4398.75;4401;5
20150309 133400;4400.25;4400.25;4396.5;4397.25;5
20150309 133500;4397.75;4397.75;4397.5;4397.75;4
20150309 133600;4398.25;4398.25;4394.25;4394.5;5
20150309 133700;4393;4393.75;4392.75;4393.5;6
20150309 133800;4392.5;4393.5;4392.25;4393.5;6
20150309 133900;4392.5;4396.75;4392;4396.75;4
20150309 134000;4395;4395;4394.5;4394.75;13
20150309 134100;4395;4399;4395;4399;3
20150309 134200;4398.5;4399;4398;4398;5
20150309 134300;4396.75;4396.75;4392.25;4392.75;24
20150309 134400;4392.25;4392.25;4390;4390;4
20150309 134500;4391.5;4392.25;4391.25;4391.5;31
20150309 134600;4390;4390.25;4387.75;4387.75;7
20150309 134700;4388.5;4389;4385.5;4385.75;38
20150309 134800;4386.75;4388;4386.25;4388;10
20150309 134900;4387.75;4390.25;4387.75;4390.25;2
20150309 135000;4388;4388.25;4388;4388.25;2
20150309 135100;4389.5;4390.75;4389.5;4390.75;4
20150309 135200;4388;4388;4387.75;4387.75;3
20150309 135300;4387;4390.5;4387;4390.5;4
20150309 135400;4391.75;4392.75;4391.75;4392.75;4
20150309 135500;4392;4392;4392;4392;2
20150309 135600;4394.75;4394.75;4394.75;4394.75;1
20150309 135700;4397;4397.25;4397;4397;7
20150309 135800;4396.75;4398.25;4396.75;4398;5
20150309 135900;4398.75;4400.5;4398.75;4400;5
20150309 140100;4399.5;4399.75;4399.5;4399.75;2
20150309 140200;4397.25;4397.25;4397.25;4397.25;1
20150309 140300;4395.5;4396.25;4395.5;4396.25;2
20150309 140400;4397;4397;4395;4395;2
20150309 140500;4397;4397.25;4397;4397.25;2
20150309 140600;4399.5;4399.5;4399.25;4399.5;12
20150309 140700;4399.25;4399.5;4399;4399;5
20150309 140800;4398.25;4398.25;4398.25;4398.25;1
20150309 140900;4400.25;4402.75;4400.25;4402.5;16
20150309 141000;4402;4402;4400;4400;2
20150309 141100;4399.75;4401;4399.75;4401;4
20150309 141200;4399.25;4400;4399.25;4400;6
20150309 141300;4400.5;4400.5;4400.5;4400.5;3
20150309 141500;4399;4399.75;4398.75;4399.75;15
20150309 141600;4398;4398;4396.5;4396.5;26
20150309 141700;4397;4397;4395.25;4395.75;8
20150309 141800;4397.25;4397.25;4397.25;4397.25;2
20150309 141900;4396.75;4396.75;4396.75;4396.75;1
20150309 142000;4397.75;4397.75;4397.75;4397.75;2
20150309 142200;4397.75;4397.75;4397.75;4397.75;2
20150309 142400;4398;4398;4397.25;4397.25;4
20150309 142500;4395.5;4395.5;4393.25;4393.25;3
20150309 142600;4391;4393;4390.25;4393;12
20150309 142800;4391;4391;4391;4391;1
20150309 143000;4390.25;4390.25;4390.25;4390.25;2
20150309 143100;4390.75;4393.5;4390.75;4393.5;4
20150309 143200;4395.75;4395.75;4395.75;4395.75;1
20150309 143300;4396.5;4397.25;4395.5;4395.5;16
20150309 143400;4394.75;4394.75;4394.75;4394.75;1
20150309 143800;4394;4396;4393.75;4396;6
20150309 143900;4395.5;4396;4395.5;4396;2
20150309 144000;4393.75;4393.75;4393;4393;2
20150309 144100;4393;4394;4392.75;4394;9
20150309 144200;4395;4395;4394;4394.25;4
20150309 144300;4396;4396;4395.75;4395.75;2
20150309 144400;4396.25;4396.75;4396.25;4396.75;6
20150309 144500;4398.25;4398.5;4398.25;4398.5;4
20150309 144600;4396;4397;4396;4397;5
20150309 144700;4396.25;4396.25;4396.25;4396.25;2
20150309 144900;4396.25;4396.25;4396.25;4396.25;2
20150309 145000;4396;4396;4395.25;4395.5;10
20150309 145200;4397;4397.75;4396.25;4396.25;8
20150309 145500;4396.5;4396.5;4396.25;4396.25;3
20150309 145600;4396;4396;4396;4396;1
20150309 145700;4395.5;4395.5;4392.75;4392.75;10
20150309 145800;4393.5;4393.5;4392;4392;8
20150309 145900;4394.25;4394.25;4394;4394;2
20150309 150000;4394.75;4394.75;4394.75;4394.75;2
20150309 150100;4392;4392.25;4391.5;4392.25;6
20150309 150300;4392.5;4392.5;4392.25;4392.5;7
20150309 150400;4390.5;4390.5;4388.75;4388.75;7
20150309 150500;4389.25;4389.75;4389;4389.75;7
20150309 150600;4391;4393.25;4390.5;4393.25;56
20150309 150700;4393.75;4394;4392.75;4393.25;33
20150309 150800;4394.25;4396;4393.25;4395.75;47
20150309 150900;4395.75;4396.25;4395;4396.25;10
20150309 151000;4396.75;4397.25;4395;4395;18
20150309 151100;4394.75;4395.5;4394.25;4395.5;34
20150309 151200;4396;4396.25;4396;4396.25;3
20150309 151300;4395.75;4395.75;4395.75;4395.75;2
20150309 151400;4395.25;4395.25;4395.25;4395.25;2
20150309 151600;4396.75;4399;4396.75;4399;4
20150309 151700;4400;4400.5;4400;4400.5;6
20150309 151800;4400.5;4400.5;4400;4400.25;5
20150309 151900;4400;4400;4400;4400;6
20150309 152000;4398;4398;4397;4397;12
20150309 152100;4396.75;4396.75;4396.75;4396.75;2
20150309 152200;4395;4395;4394.25;4394.25;5
20150309 152400;4394.25;4395.25;4394.25;4395.25;2
20150309 152600;4397;4397.25;4397;4397.25;7
20150309 152700;4399.25;4399.25;4399.25;4399.25;1
20150309 152800;4401;4401;4401;4401;2
20150309 152900;4401.5;4402.25;4401.5;4402;10
20150309 153000;4401.75;4404;4401.75;4401.75;8
20150309 153100;4403;4403;4403;4403;1
20150309 153300;4402.75;4402.75;4402.75;4402.75;2
20150309 153400;4403;4403;4402.25;4402.25;5
20150309 153500;4402.25;4402.5;4401.5;4401.5;11
20150309 153700;4402.75;4402.75;4402.75;4402.75;1
20150309 153800;4401.5;4401.5;4401.25;4401.25;8
20150309 154000;4399.75;4399.75;4399.75;4399.75;1
20150309 154100;4399;4400.25;4399;4400.25;3
20150309 154200;4402;4402.25;4402;4402.25;3
20150309 154400;4403.5;4404;4403.5;4404;3
20150309 154600;4403.25;4403.25;4403.25;4403.25;1
20150309 154900;4401;4401;4401;4401;2
20150309 155000;4400.25;4400.25;4400.25;4400.25;1
20150309 155100;4400;4400;4400;4400;1
20150309 155200;4397.75;4397.75;4396.25;4397.25;8
20150309 155400;4396.25;4396.25;4396;4396;30
20150309 155500;4395.5;4395.75;4395.5;4395.5;11
20150309 155800;4397.75;4397.75;4397.75;4397.75;2
20150309 160000;4395.75;4395.75;4395.75;4395.75;1
20150309 160200;4397;4397;4397;4397;2
20150309 160300;4395.75;4395.75;4392.25;4392.25;13
20150309 160400;4392.5;4392.5;4392.5;4392.5;2
20150309 160600;4393.5;4394;4393.25;4393.25;5
20150309 161000;4391.5;4391.75;4391;4391;5
20150309 161100;4392.75;4392.75;4392.75;4392.75;2
20150309 161200;4392.75;4392.75;4392.5;4392.5;7
20150309 161300;4393.75;4393.75;4393;4393;6
20150309 161500;4391.5;4392.75;4391.5;4392;5
20150309 161700;4389.25;4389.75;4389.25;4389.75;2
20150309 161800;4391.5;4391.5;4391.25;4391.25;2
20150309 162500;4394;4394;4394;4394;1
20150309 162800;4392.5;4392.5;4392.5;4392.5;1
20150309 163000;4392;4392;4391.25;4391.25;2
20150309 163200;4391.75;4391.75;4391.75;4391.75;1
20150309 163600;4393.5;4394.25;4392.5;4394.25;12
20150309 163700;4394.5;4394.5;4394.5;4394.5;2
20150309 163900;4394;4394;4394;4394;2
20150309 164400;4396.75;4396.75;4396.75;4396.75;1
20150309 164700;4396.25;4396.75;4396.25;4396.75;6
20150309 164800;4397.75;4397.75;4397.75;4397.75;1
20150309 164900;4398;4398;4398;4398;2
20150309 165100;4397.5;4397.5;4397.5;4397.5;1
20150309 165300;4398;4398.25;4398;4398;22
20150309 165400;4398.25;4398.5;4398;4398;24
20150309 165600;4399.25;4399.75;4399.25;4399.75;11
20150309 165700;4399.5;4399.5;4399.5;4399.5;1
20150309 170500;4399;4399;4399;4399;4
20150309 171100;4399.75;4400;4399.75;4400;2
20150309 171300;4402;4402.25;4402;4402.25;4
20150309 171400;4402.25;4402.25;4402.25;4402.25;2
20150309 171500;4402;4402;4401.5;4401.5;21
20150309 171600;4402.25;4403;4402.25;4403;21
20150309 171700;4402.25;4402.25;4401.75;4401.75;26
20150309 171800;4400;4400;4399.25;4399.25;9
20150309 172300;4402.25;4402.25;4402.25;4402.25;1
20150309 172500;4403.5;4403.5;4403.5;4403.5;1
20150309 172800;4402.75;4402.75;4402.75;4402.75;20
20150309 172900;4400;4400;4400;4400;1
20150309 173000;4402.5;4402.5;4402.5;4402.5;1
20150309 173100;4404;4405.75;4404;4405;27
20150309 173300;4406.25;4407.5;4406.25;4407.5;4
20150309 173400;4408.75;4409.25;4408.75;4409;8
20150309 173500;4408.75;4408.75;4408.75;4408.75;1
20150309 173700;4408;4408;4408;4408;20
20150309 174100;4410;4410;4410;4410;5
20150309 174200;4411.75;4412.25;4411.75;4412;7
20150309 174400;4414;4414.75;4414;4414.25;6
20150309 174500;4414.5;4415;4414.5;4415;6
20150309 174600;4415;4416.25;4415;4416.25;6
20150309 174700;4416.25;4418.25;4416.25;4417.5;32
20150309 174800;4417.75;4417.75;4416.75;4416.75;9
20150309 174900;4417.5;4417.5;4417.5;4417.5;2
20150309 175100;4418;4418.25;4417.5;4417.5;23
20150309 175600;4417.5;4417.5;4417.5;4417.5;2
20150309 175800;4415;4415;4415;4415;1
20150309 175900;4415;4415;4412.25;4412.25;7
20150309 180000;4412.25;4412.25;4412.25;4412.25;3
20150309 180100;4413;4413;4413;4413;5
20150309 180200;4411.75;4411.75;4411.75;4411.75;1
20150309 180500;4411.5;4412.25;4411.5;4412.25;7
20150309 180600;4414.5;4414.5;4414.5;4414.5;2
20150309 180700;4412.25;4412.25;4412.25;4412.25;1
20150309 180900;4413.5;4413.5;4413.5;4413.5;2
20150309 181000;4413.25;4413.25;4413.25;4413.25;2
20150309 181100;4410.75;4410.75;4409.5;4409.5;4
20150309 181200;4409;4409;4408;4408.75;3
20150309 181300;4408;4408;4408;4408;2
20150309 181400;4408.75;4408.75;4408.5;4408.5;3
20150309 181600;4406.75;4406.75;4406.75;4406.75;1
20150309 181700;4405.75;4406;4405.75;4406;5
20150309 181800;4406;4406;4406;4406;5
20150309 181900;4405;4405;4405;4405;1
20150309 182300;4406.5;4406.5;4406.5;4406.5;2
20150309 182500;4406;4406.75;4406;4406.75;2
20150309 182600;4406.25;4406.25;4404.75;4404.75;7
20150309 182700;4403.75;4403.75;4402;4402;9
20150309 182800;4401.75;4403.5;4401.75;4403.5;3
20150309 182900;4401.5;4401.5;4401.25;4401.25;3
20150309 183000;4401;4401;4401;4401;2
20150309 183100;4400;4400;4399.25;4399.25;8
20150309 183300;4400;4400;4400;4400;2
20150309 183400;4399.25;4399.25;4399.25;4399.25;2
20150309 183700;4400.25;4400.25;4400;4400;3
20150309 183800;4398.25;4398.25;4397;4397;6
20150309 183900;4395.5;4395.5;4395;4395;3
20150309 184000;4395;4395;4395;4395;1
20150309 184100;4393;4395.25;4393;4395.25;4
20150309 184200;4393.25;4393.25;4393;4393;3
20150309 184300;4392;4393;4390.75;4393;5
20150309 184400;4390.75;4393;4390.75;4393;3
20150309 184500;4392.75;4392.75;4392.75;4392.75;1
20150309 184800;4395.25;4398.25;4395.25;4398.25;16
20150309 185000;4398.5;4398.75;4398;4398;5
20150309 185100;4400;4400;4400;4400;1
20150309 185200;4402;4402;4400.5;4401.25;14
20150309 185300;4402.25;4402.75;4401.75;4402.75;12
20150309 185400;4402;4402;4402;4402;5
20150309 185600;4402.5;4403.75;4402.5;4403.75;2
20150309 185700;4403.5;4403.5;4403.5;4403.5;5
20150309 185900;4402.25;4402.25;4402;4402;5
20150309 190100;4402.75;4402.75;4402.75;4402.75;5
20150309 190200;4402.75;4403.25;4402.75;4403.25;3
20150309 190300;4404.75;4404.75;4404.5;4404.5;5
20150309 190400;4405.5;4405.5;4405.5;4405.5;4
20150309 190500;4402.5;4402.5;4402.5;4402.5;1
20150309 190600;4402.25;4402.5;4402.25;4402.25;5
20150309 190700;4403;4403;4403;4403;2
20150309 190800;4403;4403;4403;4403;4
20150309 190900;4404.75;4404.75;4404.75;4404.75;1
20150309 191000;4406;4406;4406;4406;1
20150309 191100;4407.25;4408;4407;4408;9
20150309 191200;4407.25;4407.25;4407.25;4407.25;2
20150309 191300;4408;4408.5;4408;4408.5;3
20150309 191400;4408.25;4408.25;4408.25;4408.25;2
20150309 191500;4408.75;4408.75;4408;4408.25;8
20150309 191800;4406;4406.25;4405.75;4406;8
20150309 191900;4405.75;4406.25;4405.5;4406.25;8
20150309 192100;4406;4406;4406;4406;3
20150309 192200;4406.5;4406.5;4406.5;4406.5;1
20150309 192300;4405.25;4405.25;4405.25;4405.25;1
20150309 192400;4404.5;4404.5;4404.5;4404.5;1
20150309 192500;4403.5;4403.5;4403.5;4403.5;2
20150309 192600;4403;4403;4403;4403;1
20150309 192700;4405;4405;4405;4405;1
20150309 192800;4405.25;4407.5;4405.25;4407.5;14
20150309 193000;4405.5;4405.5;4405.5;4405.5;1
20150309 193100;4405.75;4407.75;4405.75;4407.75;3
20150309 193300;4408.75;4410;4408.75;4410;8
20150309 193400;4407.75;4407.75;4407.75;4407.75;1
20150309 193700;4405.5;4405.5;4405.5;4405.5;2
20150309 193900;4404.75;4404.75;4404.75;4404.75;2
20150309 194000;4405;4405;4405;4405;1
20150309 194100;4405;4405;4405;4405;1
20150309 194300;4408;4408.5;4408;4408.5;2
20150309 194500;4406.25;4406.25;4405.75;4405.75;2
20150309 194600;4406.75;4408.75;4406.75;4408.75;7
20150309 194700;4410.25;4410.25;4410.25;4410.25;1
20150309 194800;4410.5;4412.25;4410.5;4412.25;8
20150309 194900;4411.25;4412.5;4411;4412.5;5
20150309 195000;4413;4413;4413;4413;1
20150309 195100;4415;4415;4415;4415;1
20150309 195200;4412.75;4412.75;4411.75;4411.75;2
20150309 195300;4412.25;4412.25;4412;4412;3
20150309 195400;4410.5;4410.5;4410.5;4410.5;3
20150309 195700;4409.25;4409.25;4409.25;4409.25;2
20150309 195800;4409.75;4409.75;4409.25;4409.25;3
20150309 195900;4408.25;4408.25;4408.25;4408.25;1
20150309 200000;4408.5;4409;4406;4406;15
20150309 200100;4407;4408.25;4407;4408.25;6
20150309 200400;4410.5;4410.5;4410.5;4410.5;1
20150309 200500;4408.75;4409.25;4408.75;4409.25;4
20150309 200600;4408.75;4409.75;4408.75;4409.75;4
20150309 200800;4409.75;4409.75;4409.75;4409.75;2
20150309 201000;4409.75;4409.75;4409.75;4409.75;15
20150309 201200;4409;4409;4409;4409;2
20150309 201300;4408.5;4408.5;4408.5;4408.5;2
20150309 201500;4407.75;4407.75;4407.75;4407.75;3
20150309 204500;4407.5;4407.5;4407.5;4407.5;1
20150309 221300;4408;4408;4408;4408;1
20150309 223600;4407;4407;4407;4407;2
20150309 225800;4407;4407;4407;4407;1
20150309 230600;4406.25;4406.25;4406.25;4406.25;1
20150309 234200;4406.25;4406.25;4406.25;4406.25;1
20150309 235400;4406.25;4406.25;4406.25;4406.25;1
